Iden	MOIS	NUMISL	DEP	ZEAT	AGGL_FR	AGGL_FR_5	SEXE	AGE	AGE5	LIEN	LIEN2	NPF5	ACTI_FR	SIT_SAL	NB_SAL	SAL	QUAL_SAL	TPS_FR	ACTI_FR_CF	SIT_CF	NB_SAL_CF	SAL_CF	QUAL_SAL_CF	TPS_FR_CF	COUPLE	STM	DIPLIN_FR	DIPLIN3	DIPLCF_FR	DIPLCF3	HAB_TYP	HAB_STAT	REVR_FR	TX_EQUIP	RES_SEC	RSPC	REC_PRO	REC_PRO_CF 	PRO16_FR 	PRIN9	PRO16_FR_CF 	PRCF9	PRO6_FR	PRO6_FR_CF	E15	PENF_FR	STAN	Poids	REAC	P_FRA	P_ALL	P_AUT	P_BEL	P_ESP	P_FIN	P_GRE	P_IRL	P_ITA	P_LUX	P_PAY	P_POR	P_NON	DRAP	QFRA_01	QFRA_02	QFRA_03	QFRA_04	QFRA_05	QFRA_06	QFRA_07	QFRA_08	QFRA_TOT	QALL_01	QALL_02	QALL_03	QALL_04	QALL_05	QALL_06	QALL_07	QALL_08	QALL_TOT	QAUT_01	QAUT_02	QAUT_03	QAUT_04	QAUT_05	QAUT_06	QAUT_07	QAUT_08	QAUT_TOT	QBEL_01	QBEL_02	QBEL_03	QBEL_04	QBEL_05	QBEL_06	QBEL_07	QBEL_08	QBEL_TOT	QESP_01	QESP_02	QESP_03	QESP_04	QESP_05	QESP_06	QESP_07	QESP_08	QESP_TOT	QFIN_01	QFIN_02	QFIN_03	QFIN_04	QFIN_05	QFIN_06	QFIN_07	QFIN_08	QFIN_TOT	QGRE_01	QGRE_02	QGRE_03	QGRE_04	QGRE_05	QGRE_06	QGRE_07	QGRE_08	QGRE_TOT	QIRL_01	QIRL_02	QIRL_03	QIRL_04	QIRL_05	QIRL_06	QIRL_07	QIRL_08	QIRL_TOT	QITA_01	QITA_02	QITA_03	QITA_04	QITA_05	QITA_06	QITA_07	QITA_08	QITA_TOT	QLUX_01	QLUX_02	QLUX_03	QLUX_04	QLUX_05	QLUX_06	QLUX_07	QLUX_08	QLUX_TOT	QPAY_01	QPAY_02	QPAY_03	QPAY_04	QPAY_05	QPAY_06	QPAY_07	QPAY_08	QPAY_TOT	QPOR_01	QPOR_02	QPOR_03	QPOR_04	QPOR_05	QPOR_06	QPOR_07	QPOR_08	QPOR_TOT	NB_TOT	CODCOM	QCHY_01	QCHY_02	QCHY_03	QCHY_04	QCHY_05	QCHY_06	QCHY_07	QCHY_08	QESTO_01	QESTO_02	QESTO_03	QESTO_04	QESTO_05	QESTO_06	QESTO_07	QESTO_08	QMAL_01	QMAL_02	QMAL_03	QMAL_04	QMAL_05	QMAL_06	QMAL_07	QMAL_08	QSLVA_01	QSLVA_02	QSLVA_03	QSLVA_04	QSLVA_05	QSLVA_06	QSLVA_07	QSLVA_08	QSLVE_01	QSLVE_02	QSLVE_03	QSLVE_04	QSLVE_05	QSLVE_06	QSLVE_07	QSLVE_08	P_CHY	P_EST	P_MAL	P_SLVE	P_SLVA
FR04120887	36	8387	51	2	4	2	2	36	3	2	2	4	10	0	0	0	0	0	1	2	0	3	4	1	1	1	3	2	3	2	2	2	3	1	0	1	0	11	15	9	11	2	6	5	2	1	2	0.961055	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	2	4	0	1	2	0	2	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	51649																																													
FR04120888	36	8388	51	2	4	2	1	58	4	1	1	4	7	0	0	0	0	0	0	0	0	0	0	0	1	1	3	2	3	2	2	2	2	1	0	2	0	0	15	9	15	9	6	6	0	2	1	1.577799	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	3	1	1	1	0	0	1	0	7	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	51649																																													
FR04120889	36	8389	51	2	4	2	2	43	3	2	2	3	1	2	0	1	3	2	1	2	0	3	3	1	1	1	4	2	5	3	3	2	8	2	0	1	10	10	10	5	10	5	4	4	1	1	3	1.093088	1	1	1	0	0	1	0	0	0	1	0	0	0	0	3	1	0	1	1	0	1	0	0	4	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	51649																																													
FR04120890	36	8390	51	2	4	2	1	66	5	1	1	2	5	2	0	3	4	1	0	0	0	0	0	0	2	3	1	1	1	1	3	2	11	1	0	1	11	0	14	8	14	8	6	6	0	2	3	1.263455	1	1	1	0	0	1	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	51649																																													
FR04120891	36	8391	51	2	4	2	2	27	2	1	1	2	1	2	0	3	5	1	0	0	0	0	0	0	2	3	3	2	3	2	3	2	1	1	0	1	12	0	12	2	12	2	5	5	1	1	3	0.61989	1	0	0	0	0	1	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	51649																																													
FR04120892	36	8392	51	2	4	2	2	66	5	1	1	2	5	2	0	3	5	2	0	0	0	0	0	0	2	3	1	1	1	1	3	2	12	0	0	1	12	0	14	8	14	8	6	6	0	2	2	1.195963	1	1	0	0	1	0	0	0	0	0	1	0	0	0	2	2	0	1	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	51649																																													
FR04120893	36	8393	53	6	1	1	2	44	3	2	2	2	10	0	0	0	0	0	1	2	0	3	1	1	1	1	3	2	3	2	3	1	5	2	0	1	0	6	15	9	6	5	6	3	0	2	3	0.976389	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	0	0	2	1	6	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	53121																																													
FR04120894	36	8394	53	6	1	1	2	74	5	1	1	1	5	2	0	3	3	1	0	0	0	0	0	0	2	3	1	1	1	1	4	2	3	1	0	1	10	0	14	8	14	8	6	6	0	2	1	0.762101	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	53121																																													
FR04120895	36	8395	53	6	1	1	2	64	4	2	2	2	5	2	0	1	3	1	5	1	0	0	0	1	1	1	1	1	1	1	3	1	3	1	0	1	10	2	14	8	14	8	6	6	0	2	2	1.069779	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53121																																													
FR04120896	36	8396	53	6	1	1	1	29	2	1	1	3	1	1	0	0	0	1	0	0	0	0	0	0	1	1	3	2	3	2	3	2	3	1	0	2	1	0	1	1	1	1	1	1	1	1	1	1.755681	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53121																																													
FR04120897	36	8397	53	6	1	1	2	43	3	2	2	3	1	2	0	1	3	1	1	2	0	3	4	1	1	1	7	3	7	3	3	2	3	1	0	1	10	11	10	5	11	2	4	5	0	2	2	0.893709	1	1	0	0	1	1	0	0	0	0	0	0	0	0	2	0	0	2	1	0	1	1	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	53121																																													
FR04120898	36	8398	53	6	1	1	2	39	3	2	2	4	1	2	0	3	4	2	1	2	0	3	4	1	1	1	3	2	3	2	3	1	3	1	0	1	11	11	11	2	11	2	5	5	2	1	2	0.948484	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	1	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	53121																																													
FR04120899	36	8399	53	6	1	1	2	39	3	2	2	3	1	2	0	3	3	2	1	2	0	3	4	1	1	1	3	2	3	2	3	1	3	1	0	1	10	11	10	5	11	2	4	5	1	1	2	0.893709	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	53121																																													
FR04120900	36	8400	53	6	1	1	2	29	2	2	2	5	1	2	0	1	3	1	1	2	0	3	4	1	1	1	3	2	3	2	3	1	4	1	0	1	10	11	10	5	11	2	4	5	3	1	3	0.833103	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	2	1	2	1	2	10	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	53121																																													
FR04120901	36	8401	53	6	1	1	1	57	4	1	1	4	7	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	3	2	3	1	0	2	0	0	15	9	15	9	6	6	0	2	1	1.554977	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53121																																													
FR04120902	36	8402	53	6	1	1	2	70	5	1	1	1	5	1	0	0	0	1	0	0	0	0	0	0	2	3	1	1	1	1	3	1	3	2	0	2	1	0	14	8	14	8	6	6	0	2	3	0.762101	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53121																																													
FR04120903	36	8403	53	6	1	1	1	78	5	1	1	2	5	1	0	0	0	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	2	1	0	2	1	0	14	8	14	8	6	6	0	2	1	1.245668	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53121																																													
FR04120904	36	8404	53	6	1	1	1	77	5	1	1	1	5	1	0	0	0	1	0	0	0	0	0	0	2	3	1	1	1	1	3	1	3	1	0	1	1	0	14	8	14	8	6	6	0	2	1	0.806749	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	2	1	0	0	0	2	1	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	53121																																													
FR04120905	36	8405	53	6	1	1	1	75	5	1	1	2	5	1	0	0	0	1	0	0	0	0	0	0	1	1	1	1	1	1	3	1	3	1	0	2	2	0	14	8	14	8	6	6	0	2	1	1.245668	1	1	1	0	0	1	0	0	0	0	0	0	0	0	2	1	0	1	0	2	0	1	2	7	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	53013																																													
FR04120906	36	8406	53	6	1	1	2	34	2	2	2	5	1	2	0	3	3	1	1	2	0	3	1	1	1	1	5	3	4	2	3	1	4	2	0	1	10	6	10	5	6	5	4	3	2	1	3	1.187648	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53013																																													
FR04120907	36	8407	53	6	1	1	1	74	5	1	1	1	5	1	0	0	0	1	0	0	0	0	0	0	2	3	1	1	1	1	3	1	2	0	0	1	1	0	14	8	14	8	6	6	0	2	1	0.806749	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	53013																																													
FR04120908	36	8408	53	6	1	1	1	70	5	1	1	2	5	1	2	0	0	1	0	0	0	0	0	0	1	1	1	1	1	1	3	1	3	1	0	2	2	0	14	8	14	8	6	6	0	2	2	1.245668	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	2	4	3	1	2	1	2	1	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	53013																																													
FR04120909	36	8409	53	6	1	1	1	68	5	1	1	2	5	1	0	0	0	1	0	0	0	0	0	0	1	1	1	1	1	1	3	1	2	1	0	2	1	0	14	8	14	8	6	6	0	2	1	1.245668	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53013																																													
FR04120910	36	8410	53	6	1	1	1	44	3	1	1	5	5	2	0	1	3	1	0	0	0	0	0	0	2	3	1	1	1	1	3	2	3	2	0	1	10	0	14	8	14	8	6	6	3	1	2	1.428424	1	1	1	0	0	0	0	0	1	0	0	0	0	0	2	0	2	1	2	1	1	1	0	8	0	0	0	0	0	1	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	53083																																													
FR04120911	36	8411	53	6	1	1	1	58	4	1	1	3	5	2	0	3	4	1	0	0	0	0	0	0	1	1	7	3	7	3	3	2	2	0	0	2	11	0	14	8	14	8	6	6	1	1	1	1.466677	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	1	1	2	7	0	0	0	2	0	1	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	53083																																													
FR04120912	36	8412	53	6	1	1	1	61	4	1	1	3	5	2	0	3	5	1	0	0	0	0	0	0	1	1	1	1	1	1	3	1	3	1	0	2	12	0	14	8	14	8	6	6	0	2	1	1.466677	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53083																																													
FR04120913	36	8413	53	6	1	1	2	67	5	2	2	2	5	2	0	3	4	2	5	2	0	1	4	1	1	1	1	1	7	3	3	1	3	1	0	1	11	11	14	8	14	8	6	6	0	2	1	1.179593	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53083																																													
FR04120914	36	8414	53	6	1	1	2	69	5	1	1	1	5	1	2	0	0	2	0	0	0	0	0	0	2	3	7	3	7	3	3	1	2	1	0	1	2	0	14	8	14	8	6	6	0	2	1	0.762101	1	1	0	0	0	0	0	0	0	1	0	1	0	0	2	0	1	2	1	0	2	1	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	9	53083																																													
FR04120915	36	8415	53	6	1	1	1	73	5	1	1	2	5	1	0	0	0	1	0	0	0	0	0	0	1	1	1	1	1	1	2	1	3	1	0	2	1	0	14	8	14	8	6	6	0	2	1	1.245668	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	1	2	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	53083																																													
FR04120916	36	8416	53	6	1	1	2	22	1	2	2	4	10	0	0	0	0	0	1	2	0	3	4	1	1	1	7	3	7	3	3	2	3	1	0	1	0	12	15	9	12	2	6	5	2	1	1	0.990737	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	3	1	3	1	1	1	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	53083																																													
FR04120917	36	8417	53	6	1	1	2	92	5	1	1	1	5	1	0	0	0	1	0	0	0	0	0	0	2	3	7	3	7	3	3	1	2	0	0	1	1	0	14	8	14	8	6	6	0	2	1	0.762101	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53083																																													
FR04120918	36	8418	53	6	1	1	2	78	5	1	1	1	5	2	0	3	3	1	0	0	0	0	0	0	2	3	7	3	7	3	3	1	2	0	0	1	10	0	14	8	14	8	6	6	0	2	1	0.762101	1	1	1	0	0	0	0	0	0	0	0	1	0	0	2	2	1	0	0	2	1	1	1	8	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	10	53083																																													
FR04120919	36	8419	53	6	1	1	2	46	3	1	1	2	10	0	0	0	0	0	0	0	0	0	0	0	2	3	7	3	7	3	4	2	2	1	0	1	0	0	15	9	15	9	6	6	0	2	2	1.001944	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53185																																													
FR04120920	36	8420	54	5	4	2	1	83	5	1	1	2	5	2	0	3	4	1	0	0	0	0	0	0	1	1	7	3	7	3	2	1	4	1	0	1	11	0	14	8	14	8	6	6	0	2	1	1.214385	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	54273																																													
